id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
3758900259,05/07/2014,4,3.5,3900,8391,2,0,0,3,10,3900,0,2006,0,98033,47.6979,-122.205,3820,12268,1040000
9273200115,12/17/14,4,2.75,4120,12500,1,0,4,4,8,2060,2060,1947,0,98116,47.5914,-122.385,3680,5000,1250000
7663700551,04/07/2015,3,2,1060,11765,1,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151,336000
5634500775,1/30/15,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000,615000
7853320030,11/24/14,4,2.75,2700,5150,2,0,0,3,9,2700,0,2009,0,98065,47.5209,-121.874,2700,5747,515000
4099501215,06/03/2014,3,2,2050,9000,1,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,2910,8856,713250
2624039114,4/13/15,2,1,1120,12625,1,0,3,3,7,1120,0,1940,0,98136,47.5397,-122.385,1880,6828,360000
3905030330,10/08/2014,3,2.25,1990,8501,2,0,0,3,8,1990,0,1991,0,98029,47.5707,-121.996,2090,6459,564800
8682281170,11/13/14,2,1.75,1510,6852,1,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,449000
263000255,12/02/2014,3,2.25,1540,1561,3,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,375000
7151700585,11/25/14,5,2.25,3440,5000,2,0,2,5,9,3440,0,1901,0,98122,47.6127,-122.286,2822,5000,1230000
4139420370,08/11/2014,4,5,6055,21630,1,0,3,4,12,3555,2500,1996,0,98006,47.5524,-122.112,4890,19223,1760000
4457300135,11/05/2014,4,2.75,2070,10125,1,0,0,3,7,1390,680,1962,0,98040,47.5697,-122.219,1850,10125,741000
2591020140,12/02/2014,3,2.5,1460,4961,1,0,0,4,8,1150,310,1988,0,98033,47.6955,-122.183,1550,5449,475000
1972201856,05/07/2014,2,2,1550,2400,1.5,0,0,4,7,1550,0,1900,0,98103,47.654,-122.346,1180,1224,526000
1545807990,2/17/15,3,1.75,1890,10661,1,0,0,5,7,1460,430,1978,0,98038,47.3583,-122.056,1680,9604,315000
3885805640,07/04/2014,3,1.5,1300,7200,1,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,7200,625000
3204800150,3/20/15,3,3.5,2070,11658,1,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,470000
1115810060,12/05/2014,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,585188
8137500400,10/07/2014,3,2.5,2140,40173,2,0,0,4,8,2140,0,1990,0,98027,47.4786,-122.066,2380,43016,545000
6824100007,3/26/15,3,3,1460,1200,3,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245,427005
3791400100,7/28/14,4,2.5,2810,6146,2,0,0,3,9,2810,0,1998,0,98031,47.4045,-122.208,2810,6180,301000
925059193,07/09/2014,4,3.75,4260,9800,2,0,0,3,10,4260,0,2008,0,98033,47.6739,-122.172,1950,8970,1070000
3972900215,1/26/15,2,1,1120,7350,1,0,0,3,7,1120,0,1942,0,98155,47.7648,-122.31,1320,7545,315000
7853310380,12/11/2014,4,2.75,3190,8737,2,0,0,3,9,3190,0,2006,0,98065,47.523,-121.877,3240,7131,587000
923000095,3/26/15,3,1,1560,8100,1,0,0,4,8,1140,420,1952,0,98177,47.7261,-122.364,2130,8100,525000
9560700010,08/01/2014,3,2.25,1580,11680,1,0,0,4,7,1580,0,1958,0,98005,47.5872,-122.17,2270,10948,549800
7292700005,10/14/14,4,1.75,3220,7392,1,0,0,4,8,2010,1210,1959,0,98177,47.7719,-122.361,1660,8363,485000
6383000150,08/06/2014,3,1,1630,6009,1,0,3,4,8,1630,0,1954,0,98117,47.693,-122.383,2120,6009,550000
7852150720,9/22/14,3,2.5,2070,4697,2,0,0,3,7,2070,0,2002,0,98065,47.5307,-121.875,2230,4437,405000
7856000110,02/03/2015,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,0,98006,47.5644,-122.153,2490,10000,895000
2492200435,06/06/2014,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,389250
6706000040,4/23/15,4,2.25,2000,10679,1,0,0,3,7,1350,650,1960,0,98148,47.4238,-122.329,1650,8875,330000
7937600830,08/08/2014,4,3,2570,262018,1,0,0,3,7,1420,1150,1988,0,98058,47.4417,-122.09,2260,19811,390000
5536500200,9/18/14,5,3.5,3760,4857,2,0,3,3,9,2820,940,2004,0,98072,47.7398,-122.167,3000,5693,730000
3223059123,6/30/14,4,1.5,2750,128502,1,0,0,2,7,1500,1250,1958,0,98055,47.4345,-122.198,1470,11514,550000
9346700030,2/23/15,4,2,2260,10800,1,0,0,3,9,2260,0,1978,0,98007,47.6124,-122.153,2650,9900,685000
2450000290,12/15/14,5,2.5,3370,8113,2,0,0,3,9,3370,0,2005,0,98004,47.5812,-122.196,2470,8113,1250000
4365200865,09/02/2014,3,1,1540,7740,1,0,0,4,7,1540,0,1909,0,98126,47.522,-122.375,1220,7740,384950
5169700132,04/01/2015,4,2.5,2630,6283,2,0,0,3,9,2630,0,2006,0,98059,47.5079,-122.158,2630,7210,507950
2867100007,2/23/15,3,1,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500,485000
723049448,7/22/14,3,1.5,1200,8040,1,0,0,4,7,1200,0,1959,0,98146,47.4901,-122.341,1450,9315,279500
2123049175,12/10/2014,3,1.5,1980,11214,1,0,0,3,7,1980,0,1959,0,98168,47.4696,-122.298,1510,9072,235000
1300300730,3/24/15,3,1.5,1090,7200,1,0,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982,698000
8079100210,03/04/2015,4,2.5,2130,9139,2,0,0,3,9,2130,0,1988,0,98029,47.5648,-122.01,2150,8178,620000
9376301112,10/31/14,2,2.5,1380,1329,2,0,0,3,8,1050,330,2008,0,98117,47.6903,-122.37,1360,3750,457000
5244800895,5/23/14,2,1.5,1030,4500,1,0,0,3,7,830,200,1924,0,98109,47.6455,-122.352,1250,4000,595000
65000210,6/26/14,2,1.75,1240,6417,1,0,0,5,7,1240,0,1924,0,98126,47.5439,-122.379,1800,6417,471000
263000280,12/02/2014,3,2,1150,4500,1.5,0,0,3,7,1150,0,1917,1991,98103,47.6985,-122.348,1230,5400,450000
8078440140,10/09/2014,3,2.5,2130,7199,2,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546,546500
8691390770,10/13/14,4,3.5,3080,5974,2,0,0,3,9,3080,0,2003,0,98075,47.6007,-121.974,2950,5425,733000
4232401265,10/20/14,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,0,98112,47.6217,-122.309,2240,3904,1110000
9528102865,2/26/15,5,3,3030,4120,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6771,-122.319,1280,3090,794500
3186600515,1/22/15,3,2.5,2070,4463,1.5,0,0,5,8,1780,290,1931,0,98115,47.6853,-122.305,2070,5000,781000
8651610660,4/29/15,4,2.5,2440,6733,2,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496,769000
6300000337,5/29/14,5,2,2450,9488,1,0,0,4,7,1240,1210,1900,1955,98133,47.7056,-122.34,1310,5693,550000
8078360080,6/23/14,4,2.5,2400,7351,2,0,0,3,9,2400,0,1990,0,98029,47.5707,-122.022,2330,7756,650000
4040800260,6/16/14,4,1.5,1220,10580,1,0,0,3,7,1220,0,1965,0,98008,47.6205,-122.116,1350,7800,418000
3969300030,7/23/14,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,165000
8019700010,10/10/2014,3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,98177,47.7721,-122.367,2480,10400,489950
3955900830,4/27/15,3,2.5,3460,6590,2,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312,467000
5288200225,11/25/14,3,2,1760,2875,2,0,2,3,7,1290,470,1988,0,98126,47.5602,-122.378,1760,4830,437500
7202260330,05/09/2014,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517,583000
7231501610,10/23/14,4,1,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000,327000
1438000390,08/04/2014,4,2.5,2350,3800,2,0,0,3,8,2350,0,2014,0,98059,47.4783,-122.123,2670,4180,469995
6300500183,12/12/2014,4,2,1780,5043,1,0,0,3,7,870,910,1993,0,98133,47.7045,-122.342,1350,5044,305000
2616800600,5/30/14,7,4.5,4290,37607,1.5,0,0,5,10,4290,0,1982,0,98027,47.4812,-122.033,2810,40510,840000
1471700410,05/06/2015,7,1.5,2660,15111,1.5,0,0,4,7,2660,0,1962,0,98059,47.4644,-122.066,1710,15429,310000
7985400089,5/15/14,4,2.5,1840,1562,2,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766,275000
130000175,08/06/2014,4,2.75,3160,8197,1,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,655000
9407102245,06/04/2014,3,2,1350,11150,1,0,0,3,7,1110,240,1995,0,98045,47.446,-121.776,1290,10043,310000
124000160,07/01/2014,4,1,1410,3376,1.5,0,0,5,7,1410,0,1911,0,98107,47.6606,-122.365,1040,3600,563000
1898310110,12/02/2014,3,2.5,1800,8697,2,0,0,3,8,1800,0,1987,0,98023,47.3115,-122.4,1770,8390,280000
4027700466,12/19/14,3,1,1770,12458,1,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225,340500
2326059080,08/01/2014,3,2.5,3420,79279,2,0,0,3,11,3420,0,1990,0,98052,47.7225,-122.126,4240,40500,1230000
9365700385,7/14/14,4,2.5,3730,16950,2,0,0,3,10,3730,0,1990,0,98040,47.5678,-122.228,3200,16950,1260000
1332300110,2/23/15,3,2.5,3040,6255,2,0,0,3,7,3040,0,1999,0,98030,47.3817,-122.206,2670,6259,340000
7569450090,11/21/14,4,2.5,2420,3825,2,0,0,3,8,2420,0,2003,0,98042,47.3687,-122.126,1880,4250,298000
9211010900,6/18/14,4,2.5,3250,5000,2,0,0,3,8,3250,0,2008,0,98059,47.4988,-122.148,3230,5507,580000
4059400190,10/17/14,2,1,800,6050,1,0,0,4,6,800,0,1944,0,98178,47.5001,-122.242,880,6050,225000
1042700300,08/04/2014,5,3.25,3360,6120,2,0,0,3,9,3360,0,2014,0,98074,47.607,-122.053,3230,5398,829995
1726600110,7/17/14,3,2.25,2260,13209,1,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534,675000
2518400046,11/18/14,3,1.75,2820,8879,1,0,0,5,7,1540,1280,1920,1957,98146,47.5094,-122.376,1640,7850,456700
7201800300,09/09/2014,3,1.75,1300,8480,1,0,0,3,7,1300,0,1969,0,98052,47.6991,-122.13,1740,7280,397500
4031000520,11/25/14,1,2,1150,9812,1,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812,227000
8964800225,03/03/2015,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210,1430000
7968460230,03/05/2015,3,1.75,1320,35100,1,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100,284000
7011201470,10/15/14,2,1,2160,2192,1,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,625000
2767704332,9/30/14,3,3.25,1390,1278,2,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256,469000
8122100905,6/24/14,4,1.75,1540,5120,1,0,0,5,6,770,770,1943,0,98126,47.5359,-122.372,1080,5120,395000
2423029245,6/17/14,3,1.75,2240,78225,2,0,0,5,8,2240,0,1976,0,98070,47.4638,-122.484,2030,202554,550000
1628700107,6/25/14,3,1.75,1500,13430,1,0,0,3,7,1500,0,1977,0,98072,47.7527,-122.082,1500,13430,383000
3438500797,07/08/2014,4,1.75,2100,11942,1,0,0,3,7,1030,1070,1964,0,98106,47.55,-122.356,1170,6986,368000
7214810550,4/13/15,4,2.25,2270,12000,1,0,0,4,7,1360,910,1979,0,98072,47.7559,-122.148,2500,10120,420000
2968800825,3/23/15,3,1.75,1450,7620,1,0,0,4,7,1050,400,1955,0,98166,47.4569,-122.354,1380,7620,300000
477000019,6/20/14,3,2.25,1750,1879,3,0,0,3,8,1750,0,2001,0,98107,47.6722,-122.391,1750,3155,525000
7697920160,5/15/14,3,1.75,1490,6930,1,0,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861,245000
2253200010,05/07/2015,5,2,2400,9537,1,0,0,5,7,1210,1190,1959,0,98056,47.5112,-122.186,1760,9533,390000
3971700330,4/15/15,4,2,1780,12161,1,0,0,5,7,1160,620,1950,0,98155,47.7746,-122.323,1780,8170,415000
626049091,6/27/14,2,1,720,11400,1,0,0,5,6,720,0,1951,0,98133,47.7641,-122.341,1690,8075,275500
2744000100,6/25/14,3,2.5,1870,7942,2,0,0,3,7,1870,0,1990,0,98001,47.342,-122.279,1870,7392,299950
8665050530,02/04/2015,3,2,1610,4364,2,0,0,3,8,1610,0,1996,0,98029,47.5672,-122.004,2010,4364,450000
9512200420,7/21/14,4,2.5,2154,4153,2,0,0,3,9,2154,0,2012,0,98058,47.4557,-122.13,2154,4091,390000
7806210400,9/29/14,5,1.75,1970,8925,1,0,0,5,7,1170,800,1977,0,98002,47.2925,-122.196,1910,8025,255000
7708200400,9/29/14,4,2.5,2460,4774,2,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399,495000
4178300130,4/13/15,7,3.5,3470,16264,2,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500,950000
3211100990,10/20/14,4,2.75,2220,8450,1,0,0,4,7,1260,960,1983,0,98059,47.4804,-122.157,1580,8450,410000
5095401360,11/21/14,3,2.5,2080,16050,1,0,0,5,8,1360,720,1978,0,98059,47.4694,-122.069,1790,14550,418000
4038100360,02/10/2015,3,1.5,1340,8856,1,0,0,4,7,1340,0,1959,0,98008,47.6094,-122.126,1850,8740,466200
2787460720,2/27/15,3,2,1010,7896,1,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896,200000
662310900,2/20/15,3,2.5,2730,7372,2,0,0,3,9,2730,0,1998,0,98023,47.2831,-122.346,2710,8343,350000
4104500181,08/12/2014,4,3.5,4610,12500,2,0,2,3,11,4610,0,2003,0,98033,47.6508,-122.203,2340,11538,1650000
2095800520,4/24/15,3,2.5,2250,7752,2,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033,550000
8827901060,07/09/2014,4,2.75,2100,4480,1.5,0,0,4,7,1780,320,1928,0,98105,47.6691,-122.294,2050,4480,679000
9103000455,4/24/15,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265,920000
7851980100,06/05/2014,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103,1080000
1937300270,03/03/2015,3,3.5,2480,3200,2,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200,910000
4059400585,6/24/14,3,1,880,18205,1,0,0,4,6,880,0,1945,0,98178,47.5013,-122.244,1110,16115,218000
8121200530,10/08/2014,3,2.5,1710,8998,2,0,0,3,8,1710,0,1982,0,98052,47.7236,-122.11,1710,9859,479000
1330910370,10/20/14,4,3,4370,217882,2,0,0,3,10,4370,0,1984,0,98053,47.6573,-122.034,2430,35096,897500
8682261070,4/27/15,2,2,1680,6194,1,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850,575000
8731951490,05/07/2014,3,1.75,2190,8000,1,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000,313000
1387300760,08/04/2014,3,2.25,1650,7800,1,0,0,3,7,1260,390,1969,0,98011,47.7377,-122.197,1760,8268,385000
1561900330,03/06/2015,4,3,2350,9952,1,0,0,3,9,1650,700,1989,0,98031,47.4194,-122.211,2440,9100,397500
9275702405,1/14/15,3,1.75,3610,8502,1.5,0,2,3,10,2610,1000,1930,0,98126,47.583,-122.379,2900,5016,1020000
8733000045,10/07/2014,4,3,2420,9566,2,0,0,3,7,2420,0,2003,0,98188,47.4693,-122.266,2420,9135,375000
7234601025,08/05/2014,3,2.5,1380,1021,2,0,0,3,8,1160,220,2008,0,98122,47.6148,-122.309,1440,1021,540000
1665400165,05/07/2014,3,1,1110,8423,1,0,0,3,7,1110,0,1952,0,98166,47.4718,-122.342,1140,9083,249000
3591000030,8/23/14,4,2.5,2650,13684,2,0,0,3,9,2650,0,1994,0,98052,47.6278,-122.108,2650,12032,728000
9828702588,03/11/2015,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441,906000
3024059078,06/05/2014,4,1.75,1830,29110,2,0,0,3,8,1230,600,1990,0,98040,47.5449,-122.215,3630,16488,610000
3438500036,4/29/15,5,3.75,2380,7268,1,0,0,3,8,1430,950,2008,0,98106,47.5571,-122.357,2040,10810,545000
982850120,03/03/2015,3,2.25,1490,4539,2,0,0,3,7,1490,0,2009,0,98028,47.7607,-122.233,1750,4667,390000
2813100100,7/14/14,4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,47.5773,-122.393,1740,6014,600000
9808700405,06/04/2014,3,2.5,2660,13367,2,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367,1900000
3298300420,3/31/15,3,1,990,7590,1,0,0,3,6,990,0,1959,0,98008,47.6228,-122.121,1100,7590,354000
789000520,7/15/14,3,1.75,1480,2211,2,0,0,3,7,1480,0,1995,0,98103,47.6966,-122.35,1480,2197,402500
40000235,4/14/15,5,2.5,2130,8428,2,0,0,3,7,2130,0,2013,0,98168,47.4726,-122.282,1500,11810,380000
1355300009,11/20/14,2,2.25,1390,916,2,0,0,3,8,1165,225,2007,0,98122,47.6168,-122.314,1415,1488,625000
8813400345,4/14/15,2,1,980,3663,1,0,0,5,7,980,0,1909,0,98105,47.6645,-122.288,1620,3706,575000
1786200010,5/14/15,4,2.5,2580,11780,2,0,0,3,9,2580,0,2003,0,98038,47.3658,-122.04,2410,8403,456500
8682230610,06/02/2014,2,2.5,2210,6327,1,0,0,3,8,2210,0,2003,0,98053,47.7114,-122.03,2170,6327,802000
2619950400,7/14/14,4,2.5,2200,6018,2,0,0,3,8,2200,0,2010,0,98019,47.7338,-121.966,2480,5899,396800
2436200185,2/23/15,4,3.5,3840,4000,2,0,0,3,8,2640,1200,2001,0,98105,47.6642,-122.291,1620,4000,829900
3904980030,4/14/15,3,2.25,1690,4964,2,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036,500000
7226000110,7/26/14,2,1,900,4397,1,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500,205000
9839301055,6/26/14,3,1.5,1490,4400,1.5,0,0,4,7,1490,0,1906,0,98122,47.6113,-122.292,1560,4400,670000
1939050110,1/13/15,3,2.25,1440,15661,1,0,0,3,8,1180,260,1988,0,98074,47.6225,-122.038,1440,13963,500000
9268851380,04/03/2015,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,461000
7606200275,12/30/14,3,1.5,760,40039,1,0,0,3,6,760,0,1906,0,98065,47.5295,-121.829,980,6000,190000
7750500275,08/07/2014,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,397500
7732410420,6/17/14,3,2.5,2590,7720,2,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490,809000
4114601580,7/24/14,6,4,3020,13237,2,1,4,3,8,2840,180,1942,1983,98144,47.5924,-122.287,3680,12620,1900000
8562770720,4/23/15,3,2.5,2140,3628,2,0,0,3,8,1960,180,2006,0,98027,47.537,-122.074,2280,2812,589999
5083000375,10/27/14,3,1,1310,9529,1,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,1330,9529,170000
9198600035,08/05/2014,6,1.75,2210,8594,1,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594,240000
3300790540,01/09/2015,3,2.25,1690,7320,2,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,7450,292500
3024059149,11/12/2014,4,2.25,3240,12930,2,0,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884,1070000
7831800395,5/15/14,2,1,880,6345,1,0,0,3,7,880,0,1919,0,98106,47.5341,-122.358,1440,6345,312500
644200040,5/15/14,5,4.25,3920,16258,2,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,12131,1000000
7527000090,8/14/14,4,1.75,2260,19500,1,0,2,3,8,1450,810,1971,0,98074,47.6555,-122.086,2980,19500,540000
9393700110,06/03/2014,3,2,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,430000
6303400475,09/11/2014,4,1,1120,8763,1,0,0,3,6,1120,0,1971,0,98146,47.508,-122.358,1120,8636,227000
7732500270,9/25/14,4,2.5,2820,15000,2,0,0,4,9,2820,0,1985,0,98052,47.7255,-122.101,2440,15000,650000
2826049098,12/04/2014,4,2.5,2280,14290,1.5,0,0,4,7,1510,770,1942,0,98125,47.7054,-122.297,2140,9890,622100
1088020070,12/16/14,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510,645000
3022059066,1/30/15,4,2.5,2960,223462,2,0,0,3,10,2960,0,2001,0,98030,47.3646,-122.211,2770,16482,472500
1423800380,03/12/2015,4,1.75,1450,10074,1,0,0,4,7,1450,0,1966,0,98058,47.4546,-122.182,1340,8023,309950
3052700855,6/28/14,3,1.5,1500,5000,1.5,0,0,4,7,1140,360,1927,0,98117,47.679,-122.373,1500,5000,470000
9262800057,02/03/2015,4,1,1440,9600,1,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,269950
3066400140,6/20/14,4,2.5,2090,10306,2,0,0,3,10,2090,0,1986,0,98074,47.6304,-122.051,2660,11481,632500
5469300330,09/05/2014,4,1.75,2000,8700,1,0,0,5,7,1010,990,1975,0,98042,47.374,-122.141,1490,7350,275000
9485700136,2/27/15,3,1,1140,7316,1,0,0,3,6,1140,0,1959,0,98106,47.527,-122.362,1140,7440,330000
3888100133,10/14/14,3,1,1160,10988,1,0,0,3,7,1160,0,1965,0,98033,47.6818,-122.165,1670,51376,360000
2597520790,4/23/15,3,2.5,2310,11993,2,0,0,3,9,2310,0,1988,0,98006,47.5438,-122.139,2830,10031,765000
1455600062,10/21/14,3,2.5,2080,9612,1,0,3,4,8,1700,380,1940,0,98125,47.7293,-122.283,2560,10202,689000
1175001135,9/29/14,3,1.75,1140,3395,1,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500,424000
2113700025,04/09/2015,2,1,1129,3840,1,0,0,3,7,1129,0,1953,0,98106,47.5313,-122.351,1300,3880,330000
442000015,06/12/2014,3,1,1050,5664,1,0,0,4,7,910,140,1947,0,98115,47.6897,-122.285,1500,5664,445000
3623500135,3/26/15,4,2.25,2350,10664,1,0,1,2,7,1510,840,1952,0,98040,47.5743,-122.238,2350,10140,800000
6450301530,10/16/14,4,2,1530,5250,1,0,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,1100,5250,381800
6843310120,10/29/14,4,2.25,2620,33578,2,0,0,3,7,2620,0,1977,0,98075,47.5921,-122.013,2520,35160,535000
1330910280,4/27/15,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,98053,47.655,-122.029,2830,88256,864000
3886903615,4/16/15,4,2.5,3430,7200,2,0,0,3,9,3430,0,2014,0,98033,47.6842,-122.196,1530,7800,1290000
221049191,4/28/15,3,2.5,2120,22482,1,0,0,5,7,1360,760,1979,0,98001,47.341,-122.265,2330,16016,329500
2570500090,10/07/2014,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,98028,47.7755,-122.235,1750,10295,385000
2297400090,3/23/15,3,1.75,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480,447000
7899800863,10/01/2014,3,2.5,1210,2046,2,0,0,3,9,920,290,2008,0,98106,47.5212,-122.357,1070,651,299900
7574910490,11/14/14,4,2.5,3520,35991,2,0,0,4,10,3520,0,1992,0,98077,47.7437,-122.035,3210,35991,864500
7625702901,03/11/2015,2,1,970,3279,2,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351,302860
5015001215,4/23/15,4,3.5,3170,4000,2,0,0,3,10,2340,830,1999,0,98112,47.6265,-122.298,1770,4000,1130000
8944360080,07/08/2014,3,2.5,1810,4592,2,0,0,3,8,1810,0,1992,0,98029,47.5764,-121.996,1810,4758,513000
7558800240,4/14/15,4,3.25,1946,17786,2,0,1,4,7,1946,0,1990,0,98070,47.359,-122.452,1460,16661,485000
8699100240,05/05/2015,6,2.75,3240,5750,1,0,0,4,6,2160,1080,1950,0,98002,47.3054,-122.221,1230,5750,370000
8129700985,4/27/15,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1925,0,98103,47.6581,-122.354,1880,4000,700000
3888100043,05/07/2014,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,98033,47.6874,-122.168,1470,9360,350000
1523049207,08/05/2014,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260,161000
4232901990,5/16/14,2,1,910,3600,1,0,0,4,7,910,0,1909,0,98119,47.6341,-122.361,1720,3600,605000
5035300085,06/02/2014,4,2,2360,6000,1,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000,730000
6819100150,7/21/14,3,2,1740,3600,1,0,0,5,7,990,750,1923,0,98119,47.6448,-122.358,1250,3600,677915
3888100226,6/30/14,3,1.75,3600,8666,2,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,8200,461000
5427100150,6/26/14,4,2.25,3250,16684,2,0,0,3,9,3250,0,1979,0,98039,47.6334,-122.229,2890,16927,1410000
8965520100,10/08/2014,3,2.25,3440,10628,2,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,3170,11434,855000
826079047,8/14/14,3,2.25,2990,216057,2,0,0,3,9,2990,0,1994,0,98019,47.754,-121.942,2840,215622,500000
984100450,6/24/14,3,1.75,2000,7560,1,0,0,4,7,1300,700,1968,0,98058,47.4346,-122.171,1900,8301,295000
1807900300,12/17/14,6,3,2530,9000,1,0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000,830000
2228900270,08/12/2014,2,1,1010,6000,1,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,215000
255550270,04/03/2015,3,2.5,1970,3655,2,0,0,3,7,1970,0,2003,0,98019,47.7453,-121.984,1970,2952,350000
259100110,6/18/14,3,1.75,1970,8200,1,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,540000
1402660150,12/03/2014,3,2.5,2210,7000,2,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,2260,7224,412000
809000820,5/22/14,2,1.75,1560,1750,1,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355,1850,3600,494400
6141600179,11/12/2014,3,2.25,1470,9140,2,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349,1400,8204,376000
5416500260,09/08/2014,3,2.5,1890,3629,2,0,0,3,7,1890,0,2005,0,98038,47.3613,-122.041,1980,4000,285000
7504101280,1/26/15,3,3.25,4330,14600,2,0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672,722800
